cycle,length(butterfly),nb_reproductions,nb_deaths_predation,nb_deaths_natural,nb_deaths_total,nb_black,nb_white,nb_gray,nb_BB,nb_WW,nb_BW,nb_allele_B,nb_allele_W
0,200,0,0,0,0,0,0,0,64,49,87,215,185
1,216,20,1,3,4,63,47,86,68,51,97,233,199
2,226,12,0,2,2,68,49,97,69,50,107,245,207
3,241,17,0,2,2,69,48,107,72,49,120,264,218
4,258,18,0,1,1,72,49,119,83,49,126,292,224
5,276,21,0,3,3,82,47,126,86,53,137,309,243
6,304,30,0,2,2,85,53,136,98,58,148,344,264
7,324,23,1,2,3,97,58,146,105,63,156,366,282
8,349,27,0,2,2,105,63,154,116,70,163,395,303
9,371,24,0,2,2,115,70,162,124,73,174,422,320
10,404,35,0,2,2,124,73,172,138,79,187,463,345
11,434,34,0,4,4,136,78,186,148,84,202,498,370
12,467,39,1,5,6,147,83,198,163,92,212,538,396
13,512,50,0,5,5,163,90,209,180,101,231,591,433
14,548,40,0,4,4,178,100,230,191,105,252,634,462
15,584,40,0,4,4,190,104,250,204,114,266,674,494
16,600,26,0,10,10,201,113,260,210,118,272,692,508
17,600,3,0,3,3,209,117,271,210,117,273,693,507
18,598,5,2,5,7,207,116,270,210,117,271,691,505
19,598,6,2,4,6,207,116,269,210,116,272,692,504
20,600,10,0,8,8,207,114,269,211,118,271,693,507
21,598,7,2,7,9,208,117,266,211,117,270,692,504
22,600,3,0,1,1,211,117,269,212,117,271,695,505
23,598,4,2,4,6,211,117,266,213,119,266,692,504
24,597,7,3,5,8,209,118,263,211,119,267,689,505
25,600,11,0,8,8,208,115,266,211,116,273,695,505
26,600,7,0,7,7,207,114,272,210,116,274,694,506
27,600,7,0,7,7,209,113,271,212,114,274,698,502
28,598,6,2,6,8,206,114,272,206,117,275,687,509
29,598,7,2,5,7,204,115,272,204,115,279,687,509
30,599,9,1,7,8,202,113,275,208,114,277,693,505
31,599,9,1,8,9,203,113,274,206,114,279,691,507
32,598,6,2,5,7,205,114,273,207,116,275,689,507
33,599,7,1,5,6,205,114,273,208,117,274,690,508
34,600,2,0,1,1,208,117,273,208,117,275,691,509
35,599,2,1,2,3,206,116,275,207,117,275,689,509
36,600,4,0,3,3,205,116,275,206,117,277,689,511
37,598,4,2,4,6,204,116,274,206,116,276,688,508
38,598,5,2,3,5,204,114,275,209,114,275,693,503
39,599,8,1,6,7,207,113,271,211,114,274,696,502
40,599,11,1,10,11,206,112,270,210,113,276,696,502
41,599,4,1,3,4,208,112,275,210,114,275,695,503
42,599,6,1,5,6,206,114,273,207,115,277,691,507
43,599,6,1,5,6,206,115,272,207,118,274,688,510
44,600,14,0,13,13,203,113,270,210,118,272,692,508
45,598,6,2,6,8,208,116,268,209,118,271,689,507
46,600,9,0,7,7,206,117,268,211,119,270,692,508
47,600,7,0,7,7,207,118,268,210,120,270,690,510
48,598,7,2,7,9,206,118,267,208,120,270,686,510
49,599,5,1,3,4,207,120,267,208,120,271,687,511
50,600,8,0,7,7,206,119,267,209,121,270,688,512
51,600,1,0,1,1,209,121,269,210,121,269,689,511
52,598,7,2,7,9,207,118,266,208,120,270,686,510
53,598,6,2,4,6,205,118,269,205,119,274,684,512
54,599,6,1,4,5,203,118,272,206,119,274,686,512
55,599,12,1,11,12,201,116,270,207,116,276,690,508
56,599,5,1,4,5,206,114,274,208,114,277,693,505
57,599,9,1,8,9,205,113,272,209,115,275,693,505
58,600,9,0,8,8,205,114,272,208,116,276,692,508
59,597,2,3,2,5,207,115,273,207,116,274,688,506
60,599,9,0,7,7,204,113,273,208,115,276,692,506
61,599,12,1,11,12,202,113,272,207,114,278,692,506
62,600,2,0,1,1,206,114,278,207,114,279,693,507
63,599,7,1,7,8,205,112,275,210,113,276,696,502
64,598,5,1,5,6,208,113,272,210,113,275,695,501
65,600,12,0,10,10,208,110,270,213,112,275,701,499
66,599,5,1,5,6,211,109,274,213,109,277,703,495
67,598,7,2,6,8,208,108,275,212,109,277,701,495
68,600,8,0,6,6,210,109,273,213,112,275,701,499
69,600,5,0,5,5,213,110,272,215,110,275,705,495
70,599,8,1,8,9,212,107,272,215,109,275,705,493
71,599,8,1,7,8,214,108,269,217,109,273,707,491
72,599,11,1,10,11,215,105,268,219,107,273,711,487
73,599,3,1,2,3,217,107,272,219,107,273,711,487
74,600,4,0,3,3,217,106,273,219,106,275,713,487
75,598,4,2,4,6,218,102,274,219,104,275,713,483
76,600,7,0,5,5,216,103,274,219,103,278,716,484
77,599,3,1,3,4,217,102,277,218,102,279,715,483
78,599,4,0,4,4,215,102,278,216,102,281,713,485
79,597,8,3,7,10,212,100,277,214,101,282,710,484
80,598,12,2,9,11,211,99,276,216,101,281,713,483
81,600,6,0,4,4,215,100,279,217,101,282,716,484
82,599,12,1,12,13,209,101,277,212,102,285,709,489
83,599,6,1,5,6,210,102,281,214,103,282,710,488
84,597,7,2,7,9,209,102,279,214,102,281,709,485
85,599,9,1,6,7,212,100,278,217,100,282,716,482
86,599,15,0,15,15,212,96,276,219,98,282,720,478
87,599,11,1,10,11,216,96,276,219,98,282,720,478
88,599,8,1,7,8,216,98,277,220,99,280,720,478
89,597,10,3,9,12,217,97,273,222,98,277,721,473
90,600,9,0,6,6,222,96,273,226,97,277,729,471
91,599,6,1,6,7,222,96,275,224,98,277,725,473
92,600,10,0,9,9,223,96,271,225,97,278,728,472
93,598,5,2,5,7,224,95,274,226,97,275,727,469
94,597,6,3,4,7,223,96,272,226,97,274,726,468
95,599,13,1,10,11,221,95,270,231,96,272,734,464
96,600,8,0,7,7,230,94,268,232,94,274,738,462
97,599,7,1,7,8,230,90,272,230,90,279,739,459
98,600,7,0,6,6,227,90,276,228,92,280,736,464
99,599,4,1,4,5,227,91,277,227,93,279,733,465
100,599,10,1,9,10,222,91,276,227,91,281,735,463
101,600,11,0,10,10,222,89,278,227,89,284,738,462
102,600,5,0,5,5,226,88,281,228,88,284,740,460
103,598,7,2,7,9,223,87,281,225,88,285,735,461
104,600,6,0,4,4,222,88,284,225,89,286,736,464
105,600,7,0,7,7,220,88,285,221,91,288,730,470
106,600,5,0,5,5,221,89,285,222,90,288,732,468
107,599,7,1,7,8,219,90,283,224,91,284,732,466
108,600,7,0,6,6,221,91,281,225,92,283,733,467
109,600,8,0,8,8,224,91,277,228,92,280,736,464
110,600,2,0,2,2,227,92,279,227,93,280,734,466
111,600,3,0,3,3,226,93,278,226,93,281,733,467
112,599,2,1,2,3,225,92,280,226,93,280,732,466
113,599,9,1,8,9,222,92,276,228,93,278,734,464
114,600,3,0,2,2,226,93,278,227,93,280,734,466
115,598,6,2,6,8,222,93,277,224,93,281,729,467
116,598,11,2,9,11,219,90,278,225,92,281,731,465
117,599,10,1,8,9,219,91,279,222,92,285,729,469
118,600,7,0,6,6,221,92,280,224,92,284,732,468
119,600,5,0,5,5,221,91,283,224,91,285,733,467
120,598,5,2,5,7,221,90,282,224,91,283,731,465
121,599,8,1,6,7,223,91,277,230,91,278,738,460
122,600,8,0,7,7,228,90,274,230,91,279,739,461
123,600,3,0,3,3,230,90,277,230,92,278,738,462
124,599,2,0,3,3,229,92,276,229,93,277,735,463
125,600,7,0,6,6,227,93,273,229,93,278,736,464
126,599,3,1,3,4,228,92,276,229,92,278,736,462
127,599,6,0,6,6,228,92,273,228,93,278,734,464
128,599,7,1,6,7,228,92,272,231,93,275,737,461
129,600,10,0,9,9,228,91,271,230,94,276,736,464
130,598,6,2,6,8,227,93,272,229,95,274,732,464
131,599,8,1,6,7,226,95,270,228,95,276,732,466
132,596,4,4,3,7,226,91,275,228,91,277,733,459
133,599,11,0,8,8,226,91,271,231,95,273,735,463
134,599,4,1,3,4,229,94,272,231,94,274,736,462
135,600,9,0,8,8,230,93,268,234,94,272,740,460
136,600,6,0,6,6,230,94,270,230,96,274,734,466
137,599,9,1,9,10,225,95,270,229,97,273,731,467
138,600,6,0,5,5,229,95,270,232,96,272,736,464
139,598,4,2,4,6,230,96,268,232,96,270,734,462
140,599,8,0,7,7,229,94,268,234,96,269,737,461
141,598,4,2,3,5,233,96,265,235,96,267,737,459
142,599,11,1,9,10,228,94,266,232,96,271,735,463
143,600,10,0,9,9,230,93,267,235,95,270,740,460
144,599,4,1,4,5,232,95,268,235,96,268,738,460
145,599,8,0,8,8,232,94,265,236,96,267,739,459
146,600,5,0,4,4,236,94,265,240,94,266,746,454
147,598,4,2,4,6,237,94,263,239,95,264,742,454
148,598,8,2,6,8,239,94,257,243,95,260,746,450
149,600,8,0,6,6,242,95,255,244,95,261,749,451
150,599,6,1,6,7,242,93,258,245,94,260,750,448
151,599,5,1,4,5,242,92,260,243,92,264,750,448
152,599,9,1,8,9,240,91,259,245,92,262,752,446
153,598,2,2,1,3,243,92,261,244,92,262,750,446
154,598,4,2,2,4,243,92,259,245,92,261,751,445
155,600,4,0,2,2,244,91,261,244,91,265,753,447
156,600,6,0,6,6,242,89,263,246,89,265,757,443
157,600,8,0,8,8,244,87,261,248,87,265,761,439
158,599,8,1,8,9,244,86,261,247,89,263,757,441
159,600,6,0,5,5,244,89,261,245,91,264,754,446
160,600,6,0,6,6,245,89,260,248,89,263,759,441
161,599,4,1,4,5,246,89,260,248,89,262,758,440
162,599,6,1,5,6,245,89,259,249,90,260,758,440
163,599,8,1,7,8,245,88,258,248,88,263,759,439
164,597,6,3,5,8,245,86,260,249,88,260,758,436
165,600,10,0,7,7,245,87,258,252,87,261,765,435
166,599,4,1,4,5,250,84,261,250,85,264,764,434
167,599,10,1,9,10,247,84,258,248,88,263,759,439
168,600,6,0,5,5,246,86,262,249,88,263,761,439
169,600,11,0,11,11,245,87,257,252,88,260,764,436
170,599,9,1,9,10,247,87,256,249,89,261,759,439
171,597,9,2,9,11,245,88,255,249,89,259,757,437
172,599,7,0,5,5,247,87,258,251,88,260,762,436
173,600,4,0,3,3,250,88,258,252,89,259,763,437
174,600,5,0,5,5,251,88,256,253,89,258,764,436
175,598,6,2,6,8,248,87,257,250,88,260,760,436
176,599,5,1,3,4,248,87,259,249,89,261,759,439
177,599,5,1,4,5,245,88,261,247,89,263,757,441
178,596,7,3,7,10,241,88,260,245,89,262,752,440
179,599,6,0,3,3,243,88,262,245,88,266,756,442
180,600,3,0,2,2,244,88,265,245,88,267,757,443
181,598,4,2,4,6,242,88,264,243,88,267,753,443
182,600,8,0,6,6,240,88,264,245,88,267,757,443
183,599,5,1,5,6,241,88,265,245,88,266,756,442
184,598,7,2,6,8,241,87,263,243,87,268,754,442
185,598,14,2,12,14,238,86,260,243,87,268,754,442
186,597,8,3,6,9,240,86,263,245,86,266,756,438
187,600,7,0,4,4,243,85,265,245,86,269,759,441
188,599,4,1,4,5,243,85,267,246,85,268,760,438
189,599,5,1,4,5,244,84,266,247,84,268,762,436
190,600,10,0,9,9,242,84,264,244,87,269,757,443
191,600,6,0,6,6,242,87,265,243,87,270,756,444
192,600,6,0,6,6,242,86,266,245,87,268,758,442
193,596,6,4,6,10,242,86,262,245,86,265,755,437
194,600,13,0,9,9,240,86,261,244,88,268,756,444
195,598,6,2,6,8,237,87,268,238,88,272,748,448
196,599,8,0,7,7,233,88,270,237,89,273,747,451
197,600,4,0,3,3,237,89,270,238,90,272,748,452
198,597,1,3,1,4,237,89,270,238,89,270,746,448
199,597,8,3,5,8,235,89,265,237,91,269,743,451
200,600,8,0,5,5,237,90,265,239,90,271,749,451
201,599,5,1,5,6,237,89,268,240,90,269,749,449
202,600,6,0,5,5,237,90,267,238,90,272,748,452
203,600,3,0,3,3,238,89,270,239,89,272,750,450
204,599,11,1,11,12,236,85,267,238,88,273,749,449
205,600,4,0,3,3,237,87,272,239,88,273,751,449
206,600,12,0,12,12,232,87,269,238,89,273,749,451
207,596,5,4,5,9,235,88,268,238,89,269,745,447
208,600,7,0,3,3,237,89,267,240,89,271,751,449
209,599,10,1,10,11,236,88,265,238,89,272,748,450
210,600,7,0,6,6,235,88,270,237,90,273,747,453
211,600,5,0,5,5,236,90,269,238,90,272,748,452
212,599,4,1,4,5,236,88,271,238,88,273,749,449
213,600,6,0,5,5,236,88,270,238,88,274,750,450
214,600,6,0,6,6,234,88,272,238,88,274,750,450
215,599,7,1,7,8,234,87,271,237,87,275,749,449
216,600,6,0,5,5,236,86,272,239,86,275,753,447
217,598,7,2,7,9,235,86,270,239,87,272,750,446
218,597,5,2,4,6,236,86,270,237,86,274,748,446
219,600,9,0,6,6,234,86,271,239,86,275,753,447
220,599,6,1,6,7,236,85,272,237,86,276,750,448
221,600,7,0,6,6,234,85,274,237,85,278,752,448
222,599,7,1,7,8,233,85,274,237,86,276,750,448
223,597,2,3,1,4,234,86,275,234,87,276,744,450
224,599,9,1,6,7,232,86,272,236,87,276,748,450
225,599,6,1,5,6,232,86,275,233,88,278,744,454
226,598,7,1,7,8,229,88,274,232,88,278,742,454
227,599,6,1,4,5,230,88,275,232,88,279,743,455
228,599,11,1,10,11,229,87,272,233,90,276,742,456
229,598,5,1,5,6,231,90,272,233,91,274,740,456
230,600,7,0,5,5,231,90,272,233,90,277,743,457
231,598,5,2,5,7,232,88,273,234,89,275,743,453
232,599,7,1,5,6,230,88,274,233,89,277,743,455
233,600,7,0,6,6,230,89,274,235,90,275,745,455
234,599,5,1,5,6,232,90,272,233,90,276,742,456
235,599,8,1,7,8,228,90,273,229,92,278,736,462
236,600,11,0,10,10,227,90,272,231,91,278,740,460
237,597,6,3,6,9,226,90,275,231,91,275,737,457
238,599,6,1,3,4,228,90,275,230,90,279,739,459
239,600,5,0,4,4,229,89,277,232,89,279,743,457
240,600,3,0,3,3,230,89,278,232,89,279,743,457
241,599,5,1,5,6,229,89,276,230,89,280,740,458
242,599,8,1,7,8,227,85,279,231,87,281,743,455
243,598,7,1,7,8,230,86,275,233,86,279,745,451
244,600,5,0,3,3,230,86,279,232,87,281,745,455
245,600,6,0,6,6,230,87,277,232,88,280,744,456
246,599,6,1,6,7,231,87,275,235,88,276,746,452
247,598,7,2,6,8,230,88,273,233,89,276,742,454
248,599,8,1,6,7,229,88,274,232,90,277,741,457
249,600,5,0,4,4,230,89,276,231,89,280,742,458
250,600,8,0,8,8,229,87,276,233,90,277,743,457
251,599,6,1,6,7,228,90,275,229,93,277,735,463
252,600,8,0,7,7,228,91,273,232,92,276,740,460
253,600,4,0,4,4,232,91,273,235,92,273,743,457
254,600,7,0,7,7,233,91,269,235,92,273,743,457
255,598,4,2,4,6,233,91,270,235,91,272,742,454
256,598,7,2,5,7,231,91,269,234,91,273,741,455
