cycle,length(butterfly),nb_reproductions,nb_deaths_predation,nb_deaths_natural,nb_deaths_total,nb_black,nb_white,nb_gray,nb_BB,nb_WW,nb_BW,nb_allele_B,nb_allele_W
0,200,0,0,0,0,0,0,0,64,49,87,215,185
1,216,20,1,3,4,63,47,86,68,51,97,233,199
2,226,12,0,2,2,68,49,97,69,50,107,245,207
3,241,17,0,2,2,69,48,107,72,49,120,264,218
4,258,18,0,1,1,72,49,119,83,49,126,292,224
5,276,21,0,3,3,82,47,126,86,53,137,309,243
6,304,30,0,2,2,85,53,136,98,58,148,344,264
7,325,23,0,2,2,97,58,147,105,63,157,367,283
8,354,34,0,5,5,104,61,155,117,67,170,404,304
9,382,30,0,2,2,116,67,169,128,73,181,437,327
10,417,35,0,0,0,128,73,181,143,80,194,480,354
11,450,41,0,8,8,140,79,190,156,84,210,522,378
12,489,46,0,7,7,153,83,207,164,92,233,561,417
13,531,46,0,4,4,164,90,231,181,98,252,614,448
14,572,43,0,2,2,180,98,251,194,106,272,660,484
15,598,37,2,9,11,191,104,266,208,109,281,697,499
16,598,9,2,7,9,206,107,276,213,107,278,704,492
17,599,8,1,6,7,209,107,275,213,107,279,705,493
18,600,6,0,5,5,212,106,276,213,107,280,706,494
19,599,6,1,6,7,210,105,279,210,106,283,703,495
20,599,5,1,4,5,208,105,281,210,106,283,703,495
21,599,7,1,6,7,207,105,280,208,105,286,702,496
22,598,5,1,5,6,205,105,283,205,106,287,697,499
23,599,6,1,4,5,203,105,285,206,107,286,698,500
24,597,8,3,7,10,206,104,279,212,106,279,703,491
25,599,12,1,9,10,207,105,275,213,107,279,705,493
26,600,6,0,5,5,213,105,276,213,105,282,708,492
27,596,6,4,6,10,210,103,277,212,104,280,704,488
28,599,9,1,5,6,210,103,277,211,105,283,705,493
29,598,7,2,6,8,208,105,278,210,108,280,700,496
30,599,11,1,9,10,208,107,274,214,108,277,705,493
31,599,6,1,5,6,212,106,275,213,107,279,705,493
32,599,4,1,3,4,212,104,279,213,105,281,707,491
33,600,3,0,2,2,213,104,280,215,104,281,711,489
34,599,4,1,4,5,213,104,278,214,104,281,709,489
35,599,3,1,2,3,212,104,280,213,105,281,707,491
36,599,7,1,6,7,210,105,277,215,106,278,708,490
37,599,7,1,6,7,214,104,274,216,107,276,708,490
38,600,9,0,8,8,214,104,273,217,107,276,710,490
39,600,10,0,10,10,216,105,269,219,108,273,711,489
40,599,6,1,6,7,217,106,270,217,109,273,707,491
41,599,7,1,6,7,215,108,269,217,110,272,706,492
42,600,9,0,8,8,215,110,266,217,113,270,704,496
43,599,5,1,5,6,214,112,268,215,112,272,702,496
44,598,8,2,7,9,212,111,267,214,113,271,699,497
45,600,7,0,5,5,210,113,270,212,115,273,697,503
46,600,11,0,11,11,206,113,270,209,116,275,693,507
47,599,5,1,5,6,206,116,272,208,117,274,690,508
48,600,4,0,3,3,208,116,272,210,116,274,694,506
49,599,6,1,6,7,207,116,270,207,119,273,687,511
50,599,3,1,2,3,205,119,272,205,119,275,685,513
51,599,6,1,5,6,204,117,272,206,119,274,686,512
52,599,5,1,4,5,203,118,273,206,119,274,686,512
53,598,4,2,3,5,204,118,272,205,119,274,684,512
54,596,10,4,8,12,201,117,268,203,121,272,678,514
55,597,7,3,3,6,200,120,270,203,122,272,678,516
56,599,7,1,4,5,200,121,271,204,122,273,681,517
57,600,7,0,6,6,200,121,272,201,123,276,678,522
58,599,4,1,4,5,200,123,272,200,124,275,675,523
59,600,11,0,10,10,196,123,270,197,125,278,672,528
60,600,10,0,10,10,195,122,273,195,127,278,668,532
61,599,4,1,4,5,194,126,275,195,126,278,668,530
62,598,9,1,9,10,189,124,276,191,129,278,660,536
63,600,11,0,9,9,187,127,275,191,130,279,661,539
64,599,6,1,6,7,189,128,276,191,129,279,661,537
65,599,5,1,4,5,188,128,278,190,130,279,659,539
66,598,9,2,8,10,187,127,275,190,130,278,658,538
67,600,8,0,6,6,188,128,276,191,128,281,663,537
68,599,6,0,7,7,188,125,280,189,127,283,661,537
69,599,5,1,4,5,186,125,283,187,125,287,661,537
70,599,4,1,3,4,186,124,285,186,126,287,659,539
71,597,9,3,8,11,184,124,280,187,127,283,657,537
72,599,5,1,2,3,187,125,282,188,126,285,661,537
73,598,5,2,4,6,186,125,282,188,125,285,661,535
74,599,7,1,5,6,188,123,281,189,126,284,662,536
75,600,8,0,7,7,186,123,283,187,125,288,662,538
76,600,6,0,6,6,183,124,287,186,125,289,661,539
77,600,4,0,4,4,185,123,288,188,123,289,665,535
78,600,11,0,11,11,185,123,281,186,125,289,661,539
79,597,5,3,5,8,183,123,286,184,124,289,657,537
80,600,7,0,4,4,183,122,288,186,123,291,663,537
81,600,6,0,6,6,184,122,288,187,123,290,664,536
82,600,6,0,6,6,185,120,289,187,123,290,664,536
83,600,6,0,6,6,184,122,288,185,123,292,662,538
84,597,6,3,6,9,181,123,287,185,124,288,658,536
85,600,9,0,6,6,181,124,286,186,126,288,660,540
86,597,8,0,11,11,182,123,284,183,125,289,655,539
87,598,7,2,4,6,180,123,288,182,125,291,655,541
88,599,5,1,3,4,180,125,289,181,127,291,653,545
89,599,11,1,10,11,176,126,286,180,129,290,650,548
90,600,7,0,6,6,177,126,290,180,127,293,653,547
91,600,2,0,2,2,178,127,293,180,127,293,653,547
92,596,5,2,7,9,178,123,290,179,124,293,651,541
93,600,11,0,7,7,177,123,289,183,125,292,658,542
94,599,4,1,4,5,183,124,288,184,124,291,659,539
95,600,11,0,10,10,182,123,284,184,126,290,658,542
96,600,8,0,8,8,180,125,287,182,126,292,656,544
97,600,10,0,10,10,180,122,288,183,123,294,660,540
98,600,7,0,7,7,182,122,289,185,123,292,662,538
99,599,5,0,6,6,182,122,290,183,125,291,657,541
100,600,9,0,8,8,179,124,288,183,126,291,657,543
101,600,10,0,10,10,181,123,286,184,125,291,659,541
102,599,3,1,3,4,183,123,290,184,123,292,660,538
103,598,4,2,3,5,184,122,288,184,124,290,658,538
104,598,11,2,9,11,181,123,283,184,128,286,654,542
105,599,7,1,5,6,183,127,282,185,130,284,654,544
106,599,9,1,8,9,183,129,278,186,131,282,654,544
107,599,6,1,5,6,185,130,278,186,133,280,652,546
108,600,7,0,6,6,184,131,278,188,133,279,655,545
109,599,4,1,4,5,185,133,277,186,134,279,651,547
110,599,4,1,3,4,184,134,277,185,134,280,650,548
111,598,6,2,5,7,183,131,278,184,132,282,650,546
112,599,9,1,7,8,182,130,278,184,132,283,651,547
113,599,11,1,10,11,183,130,275,188,131,280,656,542
114,598,5,2,4,6,186,129,278,186,132,280,652,544
115,599,7,1,5,6,186,131,275,193,131,275,661,537
116,599,8,1,7,8,191,128,272,194,128,277,665,533
117,599,7,1,6,7,190,127,275,191,130,278,660,538
118,598,7,2,6,8,188,128,275,190,129,279,659,537
119,600,5,0,3,3,189,129,277,191,130,279,661,539
120,600,11,0,11,11,188,127,274,191,130,279,661,539
121,599,4,0,5,5,190,128,277,192,129,278,662,536
122,598,4,2,3,5,190,127,277,191,128,279,661,535
123,598,5,1,4,5,189,127,277,191,129,278,660,536
124,599,13,1,11,12,186,126,274,188,130,281,657,541
125,599,4,1,3,4,187,129,279,189,129,281,659,539
126,599,7,1,6,7,188,127,277,189,127,283,661,537
127,600,8,0,7,7,188,126,278,190,128,282,662,538
128,599,7,1,7,8,188,127,277,190,127,282,662,536
129,599,7,0,7,7,189,125,278,193,127,279,665,533
130,599,11,1,10,11,190,124,274,195,124,280,670,528
131,599,3,1,2,3,194,123,279,195,124,280,670,528
132,599,2,1,1,2,194,124,279,194,124,281,669,529
133,600,3,0,2,2,194,123,280,196,123,281,673,527
134,599,4,1,4,5,194,123,278,194,124,281,669,529
135,596,7,4,6,10,190,121,278,192,122,282,666,526
136,600,13,0,9,9,190,120,277,191,124,285,667,533
137,599,8,1,8,9,189,122,280,192,123,284,668,530
138,599,8,1,7,8,186,122,283,189,124,286,664,534
139,600,7,0,6,6,187,124,282,191,124,285,667,533
140,598,4,2,4,6,190,123,281,191,124,283,665,531
141,599,8,1,6,7,189,123,279,192,124,283,667,531
142,600,5,0,4,4,189,123,283,193,124,283,669,531
143,599,7,1,7,8,190,122,280,192,123,284,668,530
144,600,8,0,7,7,190,122,280,193,123,284,670,530
145,597,9,3,9,12,187,123,278,191,124,282,664,530
146,600,9,0,6,6,189,124,278,190,127,283,663,537
147,600,6,0,6,6,190,125,279,192,126,282,666,534
148,598,3,2,3,5,191,124,280,192,124,282,666,530
149,599,6,1,4,5,190,124,279,192,125,282,666,532
150,600,7,0,6,6,190,124,279,193,126,281,667,533
151,600,3,0,3,3,192,125,280,193,125,282,668,532
152,599,3,1,3,4,192,123,281,194,123,282,670,528
153,597,5,3,4,7,192,122,278,193,122,282,668,526
154,598,6,2,3,5,191,121,280,192,122,284,668,528
155,600,7,0,5,5,190,120,283,191,121,288,670,530
156,599,8,1,8,9,186,119,286,190,119,290,670,528
157,599,7,1,6,7,187,118,287,188,120,291,667,531
158,599,8,0,8,8,184,120,287,186,122,291,663,535
159,600,9,0,8,8,184,122,285,190,122,288,668,532
160,600,5,0,5,5,190,121,284,192,121,287,671,529
161,599,7,1,7,8,189,119,284,192,121,286,670,528
162,598,5,2,4,6,190,121,282,191,121,286,668,528
163,599,10,1,8,9,186,121,282,189,123,287,665,533
164,599,4,1,3,4,186,123,286,188,123,288,664,534
165,599,7,1,6,7,187,119,286,189,120,290,668,530
166,597,7,2,7,9,189,117,284,192,117,288,672,522
167,598,8,1,6,7,189,115,286,194,116,288,676,520
168,599,13,1,11,12,192,114,280,196,117,286,678,520
169,600,5,0,4,4,195,117,283,196,118,286,678,522
170,600,13,0,13,13,190,115,282,191,118,291,673,527
171,600,7,0,7,7,190,117,286,193,118,289,675,525
172,599,6,1,6,7,189,117,287,191,118,290,672,526
173,600,7,0,6,6,189,115,289,191,115,294,676,524
174,600,6,0,6,6,188,115,291,190,116,294,674,526
175,600,3,0,3,3,190,116,291,192,116,292,676,524
176,599,5,1,5,6,189,115,290,190,115,294,674,524
177,600,9,0,8,8,185,114,292,190,116,294,674,526
178,600,2,0,2,2,190,116,292,191,116,293,675,525
179,600,5,0,5,5,191,114,290,191,116,293,675,525
180,600,10,0,10,10,191,112,287,197,112,291,685,515
181,599,5,1,5,6,194,112,288,196,112,291,683,515
182,599,7,1,6,7,194,109,289,194,111,294,682,516
183,599,9,1,8,9,190,109,291,194,112,293,681,517
184,600,5,0,4,4,193,111,291,195,112,293,683,517
185,600,7,0,7,7,191,112,290,196,112,292,684,516
186,600,3,0,3,3,195,110,292,196,110,294,686,514
187,600,5,0,5,5,192,110,293,192,111,297,681,519
188,598,4,2,4,6,191,110,293,193,110,295,681,515
189,600,9,0,7,7,189,110,292,190,111,299,679,521
190,600,10,0,10,10,186,111,293,191,113,296,678,522
191,600,3,0,3,3,191,112,294,193,112,295,681,519
192,600,5,0,5,5,191,111,293,192,112,296,680,520
193,598,4,1,5,6,189,112,293,191,112,295,677,519
194,600,6,0,4,4,189,110,295,193,111,296,682,518
195,600,5,0,5,5,193,109,293,194,110,296,684,516
196,600,4,0,4,4,191,109,296,192,110,298,682,518
197,600,2,0,2,2,191,110,297,193,110,297,683,517
198,598,6,2,6,8,191,108,293,193,109,296,682,514
199,599,6,1,4,5,191,109,293,194,109,296,684,514
200,600,4,0,3,3,191,109,296,191,110,299,681,519
201,599,6,1,6,7,190,109,294,190,111,298,678,520
202,599,9,1,8,9,187,110,293,190,112,297,677,521
203,599,4,0,4,4,189,112,294,190,112,297,677,521
204,599,8,1,7,8,187,111,293,190,112,297,677,521
205,598,9,2,8,10,186,112,291,190,114,294,674,522
206,598,8,2,6,8,186,113,291,190,115,293,673,523
207,597,7,3,5,8,189,113,288,190,115,292,672,522
208,599,9,0,7,7,187,115,288,190,117,292,672,526
209,599,8,0,8,8,187,115,289,189,118,292,670,528
210,600,5,0,4,4,189,116,290,192,116,292,676,524
211,598,10,2,10,12,185,115,288,188,118,292,668,528
212,598,9,1,8,9,186,117,286,189,120,289,667,529
213,600,8,0,6,6,186,120,286,190,120,290,670,530
214,599,4,0,5,5,188,119,288,188,119,292,668,530
215,600,5,0,4,4,187,119,289,188,122,290,666,534
216,599,5,1,5,6,186,119,289,187,121,291,665,533
217,599,4,1,3,4,186,121,288,187,122,290,664,534
218,600,4,0,3,3,185,122,289,188,122,290,666,534
219,600,6,0,6,6,187,120,287,188,124,288,664,536
220,600,6,0,6,6,184,123,287,187,123,290,664,536
221,599,5,1,5,6,186,121,287,187,123,289,663,535
222,598,3,2,2,4,186,122,287,187,122,289,663,533
223,599,9,1,7,8,186,118,286,187,119,293,667,531
224,599,8,1,7,8,183,117,291,185,119,295,665,533
225,600,9,0,8,8,183,116,292,186,117,297,669,531
226,598,8,2,8,10,183,116,291,187,116,295,669,527
227,600,9,0,7,7,184,115,292,187,117,296,670,530
228,599,6,1,6,7,183,115,295,185,115,299,669,529
229,599,5,1,4,5,183,112,299,186,113,300,672,526
230,600,12,0,11,11,183,112,293,192,113,295,679,521
231,599,5,1,5,6,191,112,291,192,113,294,678,520
232,600,5,0,4,4,191,113,291,192,115,293,677,523
233,600,7,0,7,7,191,112,290,193,114,293,679,521
234,600,5,0,5,5,191,112,292,195,113,292,682,518
235,600,4,0,4,4,193,113,290,193,114,293,679,521
236,600,9,0,9,9,188,112,291,192,114,294,678,522
237,599,10,1,10,11,190,111,288,194,114,291,679,519
238,599,6,1,5,6,192,113,288,193,114,292,678,520
239,597,5,3,4,7,191,111,290,194,112,291,679,515
240,599,7,1,4,5,193,111,288,195,111,293,683,515
241,599,6,1,5,6,195,109,289,196,110,293,685,513
242,600,7,0,6,6,194,107,292,197,109,294,688,512
243,599,5,1,5,6,195,109,290,196,110,293,685,513
244,599,8,1,7,8,192,107,292,196,108,295,687,511
245,599,7,1,6,7,193,107,292,195,108,296,686,512
246,598,10,2,9,11,191,106,291,194,106,298,686,510
247,599,11,1,9,10,192,104,292,192,107,300,684,514
248,600,6,0,5,5,191,107,296,193,108,299,685,515
249,600,3,0,3,3,192,107,298,193,107,300,686,514
250,598,5,2,5,7,193,107,293,194,108,296,684,512
251,600,7,0,5,5,192,107,294,196,109,295,687,513
252,598,5,2,5,7,196,107,290,199,107,292,690,506
253,599,8,1,6,7,195,107,289,196,108,295,687,511
254,600,4,0,3,3,195,108,293,196,108,296,688,512
255,600,7,0,7,7,192,107,294,192,110,298,682,518
256,599,5,1,5,6,192,109,293,193,110,296,682,516
257,598,7,2,6,8,193,107,291,196,108,294,686,510
258,599,6,0,5,5,196,107,290,196,108,295,687,511
259,600,12,0,11,11,191,108,289,196,109,295,687,513
260,599,1,0,2,2,195,108,295,196,108,295,687,511
261,599,9,1,8,9,193,107,290,197,108,294,688,510
262,599,3,1,2,3,197,108,291,198,108,293,689,509
263,599,6,1,5,6,194,107,292,198,107,294,690,508
264,599,8,1,7,8,196,105,290,199,107,293,691,507
265,599,5,1,4,5,199,107,288,199,107,293,691,507
266,598,4,2,3,5,198,106,290,198,107,293,689,507
267,599,6,1,4,5,195,107,291,198,108,293,689,509
268,598,5,2,4,6,197,104,292,199,106,293,691,505
269,598,11,2,9,11,194,105,288,196,110,292,684,512
270,599,7,1,5,6,195,107,290,197,108,294,688,510
271,599,8,1,7,8,194,105,292,196,106,297,689,509
272,598,10,2,9,11,192,104,292,194,108,296,684,512
273,600,7,0,5,5,192,107,294,194,107,299,687,513
274,600,4,0,4,4,192,107,297,194,107,299,687,513
275,598,9,1,10,11,193,104,292,198,106,294,690,506
276,599,10,1,8,9,196,103,290,199,105,295,693,505
277,600,8,0,7,7,198,105,289,203,105,292,698,502
278,599,3,1,3,4,201,105,290,203,105,291,697,501
279,600,5,0,4,4,202,105,288,203,107,290,696,504
280,597,8,3,8,11,199,105,285,203,107,287,693,501
281,597,6,3,3,6,199,107,285,204,107,286,694,500
282,600,7,0,4,4,203,106,284,204,108,288,696,504
283,600,7,0,7,7,199,108,286,200,109,291,691,509
284,597,12,3,12,15,194,109,282,201,110,286,688,506
285,599,8,0,6,6,200,108,283,201,111,287,689,509
286,599,5,1,4,5,199,109,286,199,109,291,689,509
287,596,11,3,11,14,193,107,285,195,109,292,682,510
288,599,6,0,3,3,194,109,290,196,111,292,684,514
289,598,4,1,4,5,195,108,291,196,109,293,685,511
290,599,13,1,11,12,192,108,286,197,109,293,687,511
291,599,7,1,6,7,195,108,289,195,112,292,682,516
292,599,8,1,7,8,193,110,288,196,113,290,682,516
293,598,8,2,7,9,194,111,285,196,111,291,683,513
294,600,12,0,10,10,193,109,286,197,110,293,687,513
295,600,4,0,4,4,196,110,290,198,110,292,688,512
296,600,2,0,2,2,198,110,290,199,110,291,689,511
297,599,8,1,8,9,198,107,286,202,107,290,694,504
298,600,5,0,4,4,201,106,288,203,109,288,694,506
299,600,5,0,5,5,201,107,287,204,107,289,697,503
300,598,10,2,10,12,203,102,283,205,105,288,698,498
301,600,9,0,7,7,204,101,286,209,101,290,708,492
302,597,5,2,6,8,206,99,287,210,99,288,708,486
303,600,8,0,5,5,209,99,284,211,101,288,710,490
304,599,6,1,6,7,209,101,283,210,103,286,706,492
305,600,10,0,9,9,208,102,280,209,104,287,705,495
306,600,7,0,7,7,207,104,282,210,105,285,705,495
307,600,2,0,2,2,208,105,285,208,105,287,703,497
308,599,6,1,6,7,206,105,282,210,105,284,704,494
309,599,8,1,7,8,207,105,279,209,107,283,701,497
310,599,9,0,9,9,206,106,278,209,108,282,700,498
311,599,5,1,4,5,207,107,280,209,108,282,700,498
312,599,9,1,8,9,206,107,277,207,110,282,696,502
313,599,7,0,7,7,205,108,279,205,111,283,693,505
314,600,10,0,9,9,200,111,279,205,113,282,692,508
315,599,8,1,8,9,200,112,279,203,114,282,688,510
316,600,5,0,4,4,201,113,281,201,114,285,687,513
317,598,9,1,10,11,199,111,279,202,115,281,685,511
318,598,7,2,5,7,202,113,276,203,114,281,687,509
319,600,9,0,7,7,199,113,279,202,115,283,687,513
320,600,5,0,5,5,200,115,280,202,116,282,686,514
321,598,6,2,6,8,200,114,278,202,116,280,684,512
322,598,6,2,4,6,200,114,278,205,115,278,688,508
323,600,10,0,8,8,201,114,275,205,115,280,690,510
324,599,4,1,4,5,204,115,276,205,116,278,688,510
325,598,8,2,7,9,202,113,275,204,115,279,687,509
326,599,8,1,6,7,201,113,277,203,116,280,686,512
327,599,10,1,9,10,201,115,273,204,117,278,686,512
328,597,7,1,8,9,202,115,273,204,116,277,685,509
329,599,7,1,4,5,201,116,275,204,117,278,686,512
330,600,4,0,3,3,203,116,277,203,117,280,686,514
331,598,6,2,6,8,199,116,277,200,117,281,681,515
332,598,11,2,9,11,195,117,275,201,119,278,680,516
333,598,7,2,5,7,198,118,275,200,118,280,680,516
334,598,11,2,9,11,200,115,272,202,119,277,681,515
335,598,7,2,5,7,199,118,274,201,120,277,679,517
336,600,10,0,8,8,198,119,273,203,121,276,682,518
337,600,9,0,9,9,199,120,272,200,122,278,678,522
338,599,5,1,5,6,198,121,275,201,121,277,679,519
339,599,5,1,4,5,198,120,276,200,120,279,679,519
340,598,7,2,6,8,198,120,273,201,120,277,679,517
341,600,7,0,5,5,199,119,275,201,121,278,680,520
342,599,6,1,6,7,199,119,275,200,120,279,679,519
343,599,9,1,8,9,199,117,274,203,121,275,681,517
344,599,10,1,9,10,200,117,272,203,119,277,683,515
345,598,2,2,1,3,201,119,276,201,120,277,679,517
346,598,7,2,5,7,197,118,276,201,118,279,681,515
347,600,11,0,9,9,198,117,274,202,118,280,684,516
348,600,4,0,4,4,200,118,278,201,118,281,683,517
349,597,5,3,5,8,199,116,277,202,117,278,682,512
350,598,9,1,7,8,202,112,275,207,113,278,692,504
351,599,8,1,6,7,205,111,275,209,114,276,694,504
352,600,6,0,5,5,209,111,274,212,111,277,701,499
353,600,7,0,7,7,210,110,273,213,111,276,702,498
354,599,3,1,3,4,213,111,272,214,111,274,702,496
355,599,7,1,6,7,212,110,270,215,111,273,703,495
356,600,11,0,10,10,209,110,270,214,113,273,701,499
357,600,4,0,4,4,213,112,271,214,112,274,702,498
358,597,8,1,10,11,209,112,268,214,112,271,699,495
359,600,9,0,6,6,211,111,269,215,113,272,702,498
360,599,4,1,4,5,214,112,269,215,113,271,701,497
361,600,8,0,7,7,212,111,269,214,113,273,701,499
362,600,8,0,8,8,211,111,270,212,113,275,699,501
363,600,3,0,3,3,211,113,273,212,114,274,698,502
364,599,4,1,4,5,212,112,271,216,112,271,703,495
365,600,12,0,11,11,213,111,264,216,113,271,703,497
366,599,6,1,6,7,215,112,266,216,115,268,700,498
367,599,6,1,5,6,212,114,267,215,116,268,698,500
368,599,7,1,6,7,215,113,264,217,116,266,700,498
369,599,8,0,8,8,216,113,262,216,114,269,701,497
370,600,10,0,9,9,214,114,262,219,114,267,705,495
371,599,3,1,3,4,218,112,266,220,112,267,707,491
372,598,9,2,8,10,216,110,263,218,113,267,703,493
373,600,7,0,5,5,217,111,265,220,111,269,709,491
374,598,6,1,7,8,218,111,263,220,111,267,707,489
